article_text,article_title,date,link,publisher
"Sen. Lindsey Graham, South Carolina Republican, said Sunday night that he has tested negative for the novel coronavirus, three days after he announced he had self-quarantined following a possible exposure. “I was just informed by Dr. Moynihan, the head of the House Physicians Office, that my coronavirus test was NEGATIVE,” Mr. Graham tweeted. “I’m very grateful and like everyone else will follow the best practices to stay negative.” Mr. Graham, chairman of the Senate Judiciary Committee, opted to quarantine himself last week after attending a meeting in Florida with a Brazilian government official who later tested positive. The chairman of the Senate Judiciary Committee added that he would “look forward to getting back to work with my Senate colleagues and President Trump to contain this virus and stabilize our economy.” Dr. Brian P. Monahan, a rear admiral in the Navy, serves as Attending Physician of the United States Congress.   I was just informed by Dr. Moynihan, the head of the House Physicians Office, that my coronavirus test was NEGATIVE.I’m very grateful and like everyone else will follow the best practices to stay negative.    ",Lindsey Graham ‘very grateful’ after testing negative for coronavirus,"Sunday, March 15, 2020",https://www.washingtontimes.com/news/2020/mar/15/lindsey-graham-grateful-after-negative-coronavirus/,washington_times
"The Federal Reserve took the unprecedented step Sunday of cutting interest rates to zero and launching a massive emergency $700 billion quantitative easing program to protect the economy from the impact of the coronavirus, while Treasury Secretary Steven T. Mnuchin and House Speaker Nancy Pelosi began work on a third relief bill to help U.S. businesses and workers. As restaurants, taverns, schools and some major companies closed across the country, the Fed announced it was lowering its prime lending rate to 0% to 0.25%, the second major cut in two weeks. Combined with the new easing program, it was the largest one-day action the central bank has ever taken. “The coronavirus outbreak has harmed communities and disrupted economic activity in many countries, including the United States,” the central bank said in a statement. “The Committee expects to maintain this target range until it is confident that the economy has weathered recent events and is on track to achieve its maximum employment and price stability goals.” President Trump said the move was “really good news.” “It’s really great for our country,” the president told reporters at the White House. “I think people in the [stock] market should be very thrilled.” Still, stock futures fell Sunday after the Fed’s action, indicating more losses loom on Monday. Major stock indexes have plummeted more than 20% in the past two weeks from their highs in mid-February, largely on concerns about the economic impact of the virus. Stocks bounced back nearly 10% on Friday, bolstered by Mr. Trump’s announcement of a national emergency and steps to speed testing and aid to states. The dramatic action by the Fed emphasized the threat to the U.S. economy from the coronavirus outbreak. The central bank had just reduced the prime lending rate by 0.5% two weeks ago, and last week it injected $1.5 trillion into the bond market. The rate is a benchmark for short-term lending for financial institutions and is a guide to many consumer rates from car loans to mortgages. Reserve requirements at banks also were eased, and the Fed said it is coordinating with foreign banks to enhance dollar liquidity in Japan, Britain, Europe, Canada and Switzerland. Mr. Trump had been imploring the Fed to cut rates further to keep the U.S. economy competitive with other nations whose central banks have been cutting their rates deeper. In the coming months, the Fed said it will purchase at least $700 billion more in bonds as part of its new quantitative easing to ensure enough money in the economy. The majority of it, about $500 billion, will be U.S. Treasury bonds. The rest will be mortgage-backed securities. “The Federal Reserve is prepared to use its full range of tools to support the flow of credit to households and businesses and thereby promote its maximum employment and price stability goals,” the Fed said in a statement. Mr. Mnuchin and Mrs. Pelosi are already talking about a third coronavirus bill, even as their second bipartisan legislative response to the outbreak awaits action in the Senate. The next package will be a stimulus bill targeting small and medium-sized businesses as well as specific industries that have been hit hard by the virus, the secretary explained. “We will use whatever tools we have and whatever tools we don’t have we will go to Congress on a bipartisan basis and get more tools,” Mr. Mnuchin said. “We’re in the second inning of nine innings.” Its predecessor, however, still needs to get to the president’s desk. After a feverish 48 hours of negotiations, the House passed a massive relief package to alleviate the pressure on families and hourly workers just after midnight on Saturday. It mandated free testing for the coronavirus, funds more unemployment-insurance programs and pays for sick leave for those that contract the virus or need to care for someone who does if they’re at a company with less than 500 employees. The bill also shores up food programs for vulnerable communities, like the elderly and schoolchildren, and bolsters state Medicaid programs so health providers can handle an influx of patients. “This bill was very important in getting workers money in their pockets, people that have to be home,” Mr. Mnuchin said on ABC’s “This Week.” To help small businesses, the Treasury Department announced that those companies will be able to get deposits they gave the IRS and get a cash advance from the agency. This came just about a week after Congress passed a bipartisan $8.3 billion bill to get more resources to state and local health officials. And on Friday, President Trump declared a national emergency, freeing up about $50 billion in aid for states and localities to combat the virus. “I think there’s a lot of bipartisan support. We hope they pass this bill. If not, we’ll work with the center on whatever minor changes we need,” Mr. Mnuchin said on Fox News. The Senate, which left for the weekend on Thursday as plans for quick passage in the House fell apart, will be in on Monday, which will be the soonest the chamber could vote on the bill depending on what, if any, changes are made. At least one senator, though, is suggesting that the Senate doesn’t come back in at all this week. On Sunday, Senate Majority Whip Richard J. Durbin, Illinois Democrat, called for the chamber to stay on recess and pass the bill on a unanimous consent vote — which can be derailed by just one objection — and allow those who object have it noted in the official record. He argued that doing otherwise would put senators and their staffers at risk of catching the virus unnecessarily. “We have been warned to limit unnecessary travel and gathering in large groups. Senators and staff are working to serve their states locally as best they can, and with unanimous consent for these measures there is no valid reason to force extra travel this week,” he said in a statement. However, the fact that lawmakers passed this latest legislative fix without a price tag, made it nearly impossible to push through the Senate on a unanimous basis. The chamber also needs to pass a bill to reauthorize and reform the Foreign Intelligence Surveillance Act, parts of which expired Sunday. Both Mr. Mnuchin and Mrs. Pelosi said they will start working on the next package this week. The secretary wants the bill to specifically help sectors like the airline, tourism and cruise industries. Mr. Mnuchin defended the strategy, saying it wasn’t like the auto and banking bailouts that were spurred by the recession in the early 2000’s. “If you’re providing liquidity to good businesses that just need liquidity for three to six months where you’re taking collateral and you have security, that’s not a bailout,” he said on Fox News. “To the extent that we need to support different businesses that are impacted — again, our focus is going to be on stimulus for the workers and getting money to the workers that impacted.” The total cost of the bailouts from the financial crisis of 2008-09 was $498 billion, according to an analysis last year by Deborah J. Lucas, director of the Massachusetts Institute of Technology’s Golub Center for Finance and Policy. Mr. Trump has repeated floated a payroll tax as another means to help alleviate some of the economic fallout of the virus, but it’s failed to capture any enthusiasm from anyone on Capitol Hill, least of all Democratic leadership. The Fed had been scheduled to hold a Federal Open Market Committee meeting on March 17-18. In Sunday’s action, the central bank also slashed the rate of emergency lending at the discount window for banks by 125 basis points, to 0.25%, and lengthened loan terms to 90 days. The Fed said the purchases under its new quantitive easing would begin Monday with a $40 billion installment. The Fed’s action cuts rates to a new range of 0% to 0.25%, from 1% to 1.25%. Cleveland Fed President Loretta Mester was the only “no” vote, preferring to set rates at 0.5% to 0.75%.  ",Federal Reserve takes dramatic action to stem economic threat from coronavirus,"Sunday, March 15, 2020",https://www.washingtontimes.com/news/2020/mar/15/federal-reserve-slashes-interest-rates-eases-banki/,washington_times
"WASHINGTON — The White House is putting in place new measures starting Monday to protect President Donald Trump and his staff during the coronavirus outbreak, including taking the temperature of anyone who enters the complex, from visitors to members of the press corps. This would expand on screenings the White House began on Saturday for anyone who gets close to Trump and Vice President Mike Pence, who is leading the administration response to the virus. “In order to keep the entire White House complex safe and healthy, beginning Monday morning, temperature checks will be conducted on everyone who enters campus,” spokesman Judd Deere said. “As was announced over the weekend, additional temperature checks will be conducted on individuals who are in close contact with the president and vice president throughout the day.” Press corps members are also taking steps, independent of the White House, to limit their exposure. The White House on Saturday began taking the temperature of reporters attending a coronavirus briefing led by Trump and Pence. One reporter with a temperature of 100.4 degrees was denied entry to the briefing room. Temperature checks were conducted before Sunday’s briefing, too. Trump has had contact with individuals who later tested positive for coronavirus, including the press aide for Brazil’s president, but the president initially refused to be tested. On Saturday Trump said he had taken the test in response to questions at a Friday news conference. The White House doctor reported late Saturday that the test came back negative. Trump, 73, would be considered at risk because of his age. Other precautionary steps the White House is taking: pausing its internship and volunteer programs, canceling public tours and canceling large events through the end of March. The White House also has closed its Navy Mess Dining Room, where many staffers get daily meals. The White House also has encouraged staffers to follow guidelines for telework issued by the Office of Management and Budget. The White House Correspondents’ Association also has taken steps to limit the number of journalists who are in the briefing room on a daily basis, starting with television crews. Television networks have agreed to “pool” camera coverage of the briefing room, the WHCA board said in a statement Sunday. That means just one crew will cover briefings and share footage with all the other networks, instead of having multiple crews covering the same event. That system was in place for Sunday’s coronavirus briefing. “This is an important first step for us, but we all agree more action is needed to protect our members and the integrity of the press pool covering the president,” the board said. Members are also being asked to leave every other seat in the briefing room empty to practice the “social distancing” that public health officials are impressing upon all Americans. They are also being asked to not stand in the aisles during briefings and to monitor such events remotely, if possible. The Associated Press receives support for health and science coverage from the Howard Hughes Medical Institute’s Department of Science Education. The AP is solely responsible for all content.  ",White House implements coronavirus screening to protect Trump,"Sunday, March 15, 2020",https://www.washingtontimes.com/news/2020/mar/15/white-house-starts-coronavirus-screenings-protect-/,washington_times
"The Supreme Court’s 2018 Janus decision was a landmark in labor law, but now the namesake in the case would like the justices to go further. The high court ruled in Janus v. American Federation of State, County and Municipal Employees that public-sector employees cannot be forced to pay union dues because it violates their First Amendment rights. Mark Janus, a former Illinois state employee, asked the justices last week to consider his petition to claw back the dues he paid unwillingly for years before he won his case. “The Supreme Court agreed that the union taking money from nonmembers was wrong, but the union still has the money it illegally garnished from my paycheck,” he said in a statement. “It’s time for AFSCME to give me back the money they wrongfully took.” Mr. Janus has lost his reimbursement argument at the district court level and before the 7th Circuit Court of Appeals, where a three-judge panel ruled against him last year. He also lost before that appeals court in the original Janus case, only to have the high court overturn its decision. Now, he’s hoping that track repeats itself, said Mark Mix, president of the National Right to Work Legal Defense Foundation, which represents Mr. Janus. “It was a huge victory in 2018 and what we’re now asking the Supreme Court is to help Mark get his money back,” Mr. Mix said. “If there was a violation of his First Amendment rights, and Janus ruled there was, then he ought to get relief and that is what this is about.” AFSCME, again the defendant in Mr. Janus’ case, did not respond to a request for comment, but Mr. Mix said the union has successfully employed “a good faith” defense, arguing it was legal at the time it took a portion of Mr. Janus’ paycheck for dues. “It’s true that we haven’t had a whole lot of success thus far,” Mr. Mix said. “But Supreme Court rulings are considered ‘black letter law,’ in that it is considered statutes should have always been that way.” Although labor experts expected the Janus decision to damage the finances of public-sector labor unions, the unions insist they have thrived in its aftermath, managing to hold on to most of their members and in some cases expand their rolls or raise dues. The Janus decision does not apply to private-sector unions, although the Supreme Court has ruled that members can receive a refund on the portion of compulsory dues that unions spend on political activity. Given that public-sector employees are paid by taxpayers and negotiate with public officials, all of their activity is inherently political, the majority of the Supreme Court ruled in Janus. A clawback of Mr. Janus’ past dues would be a game-changer, Mr. Mix said. The money at stake for Mr. Janus is small — about $3,000, which his lawyers say represents the amount “AFSCME seized from his paycheck without his permission from March 23, 2013, to June 27, 2018, representing the two-year statute of limitations from the date his case started in March 2015 through the Supreme Court’s 2018 decision in his favor.” The principle, however, is enormous as the Janus decision affected an estimated 5 million public employees. “Another favorable ruling in the case could have a massive impact, setting a federal precedent that would be controlling in dozens of other cases seeking refunds of dues taken unlawfully by public-sector union bosses,” said the National Right to Work Foundation. Mr. Mix said he is involved in or is aware of two class-action suits centered on union dues — one in California and the other in Ohio — that could affect more than 80,000 workers. About 30 post-Janus cases are in various stages of federal litigation, he said.  ","After Janus ruling, worker asks Supreme Court for return of paid union dues","Sunday, March 15, 2020",https://www.washingtontimes.com/news/2020/mar/15/after-janus-ruling-worker-asks-supreme-court-for-r/,washington_times
"Country music icon Charlie Daniels is plenty riled after leaning that China is the source for many antibiotics, generic medications and prescription drugs vital to Americans — a situation now in sharp focus following the coronavirus outbreak and the subsequent national emergency. “The United States of America depending on any other nation for anything as critical as medicine is downright dumb and an ever-present threat to national security,” Mr. Daniels writes in an op-ed published by CNSNews.com. “There is a lesson to be learned here. Over the years, high tax rates caused American businesses to outsource so much manufacturing to China, our economies have become so entwined, and we’ve made so much money off the cheap Chinese labor that we have basically turned a blind eye to what our enabling of an oppressive communist government has accomplished for China,” Mr. Daniels said. “The Chinese military grows in strength and threat every day, using the enormous profits from Sino-American trade deals to maintain the largest standing army in the world. It’s time for America to adopt an ‘If we use it here, we should produce it here’ attitude,” he continued. “For the first time in modern times, thanks to the common sense and foresight of President Donald Trump, America is energy-independent and our economy no longer has to depend on the largesse of Saudi Arabia or any other nation who hates our guts. Now it’s time for America to bring it all back home. If we use it here, it should be made here,” Mr. Daniels concludes. MEDIA REMAINS IN ATTACK MODE News organizations hostile to President Trump remain in attack mode despite the coronavirus national emergency, and at a time when many Americans could use helpful news, straight talk and unbiased perspectives. Just a few very recent headlines: “The Trump presidency is over” (The Atlantic); “Tracking Trump’s false or misleading coronavirus claims” (The Washington Post); “Fact Check: Trump’s claims about his response to the coronavirus” (The New York Times); and “Donald Trump’s Sunday: An online church service, Twitter attacks” (USA Today). DOCTORS: THE TRUST FACTOR Only about one-third of Americans trust “elected officials.” But doctors? A new Pew Research Center analysis finds that 74% of the public give physicians a big thumbs up. Every group agrees with this, for once. “There were no significant partisan differences in views of doctors: Around three-quarters of both Democrats and Democratic-leaning independents (73%) as well as Republicans and GOP leaners (77%) expressed a mostly positive opinion of medical doctors. This differs notably from the public’s evaluations of other societal institutions, especially the news media, where attitudes are deeply polarized along partisan lines,” the analysis said. The partisan gaps can be huge: 76% of Democrats give the press a positive review, compared to 30% of Republicans. FOR THE LEXICON “The Thin White Line.” Timely new phrase coined by Breitbart columnist James O. Pinkerton, referring to EMTs, paramedics and nurses. “So now maybe we should know a little bit more about the emergency and health professionals who will be charged with our care should we be stricken with corona-related medical misfortune,” Mr. Pinkerton writes. “We might call them the ‘Thin White Line,’ referring to their white coats, as a variation on the ‘Thin Red Line’ of British military history, and the ‘Thin Blue Line’ of American policing. These workers typically don’t get paid all that much; they are givers, not takers. That is, they give health and order, and take just a tiny fraction of what Wall Street Masters of the Universe pay themselves,” the columnist says. GREENLAND OFFICIALS: ‘STAY AWAY’ At 836,330 square miles, it’s the largest island on the planet, 81% of it is covered by ice and it is currently a territory of Denmark. That would be Greenland, home to 55,992 people and now one of the few places on Earth which has not been invaded by coronavirus. Yet. Officials on Greenland want to keep it that way. “We would like to tell our guests to stay home if you are considering traveling to Greenland right now,” Bjorn Tegner Bay, chief of Greenland’s police force, said in a Friday press conference. In recent years, cruise ships have frequented Greenland’s shores, guests eager to experience “a primordial place ruled by ancient ice,” this according to Quark Expeditions, which offers a Greenland itinerary. Air traffic also is a regular occurrence. “A plane from Denmark arrives every day, and there are often planes from Iceland. In recent days, we’ve seen planes land with passengers who were under suspicion of being infected,” said an urgent public announcement from the nation’s four opposition political parties: Inuit Ataqatigit, Partii Naleraq, Samarbejdspartiet and Atassut. Officials fear the health-care system will be “overwhelmed,” says a report from Arctic Today, which notes that Queen Ingrid’s Hospital in the capital of Nuuk has 130 beds — and room for only four patients in its intensive care unit. “We have had no guarantee from the Danish health authorities, but our expectation is that people in Greenland and the Faroe Islands would have as much right to care as people in Denmark, in the event we see people seriously affected by the coronavirus,” Henrik L. Hansen, Greenland’s chief medical officer, told Arctic Today. As of Sunday, meanwhile, Denmark had 827 confirmed cases of coronavirus, and Iceland, Greenland’s nearest neighbor, 161. POLL DU JOUR • 54% of U.S. adults say the United Nations is doing a “poor job” in solving problems. • 43% overall say the U.N. is doing a “good job”; 29% of Republicans, 42% of independents and 58% of Democrats agree. • 24% say it should play a “leading role” in world affairs; 18% of Republicans, 26% of independents and 29% of Democrats agree. • 40% say the U.N. should play a “major role”; 27% of Republicans, 39% of independents and 58% of Democrats agree. • 33% say the U.N. should play a “minor role”; 52% of Republicans, 31% of independents and 13% of Democrats agree. Source: A Gallup poll of 1,028 U.S. adults conducted Feb. 3-16 and released Friday. • Kindly follow Jennifer Harper on Twitter @HarperBulletin.  ",Charlie Daniels offers grim ‘lesson’ on China,"Sunday, March 15, 2020",https://www.washingtontimes.com/news/2020/mar/15/inside-the-beltway-charlie-daniels-offers-grim-les/,washington_times
"President Trump said people need to “relax” and not hoard groceries amid the coronavirus pandemic, saying store executives have assured him that supply chains are intact. “You don’t have to buy so much, take it easy, just relax,” Mr. Trump said. Mr. Trump pointed to good economic news from the Federal Reserve as the reason for his optimism. “We’re doing great. It all will pass,” Mr. Trump said. Mr. Trump said with hoarding, it’s hard to refill the stores. Yet under normal buying patterns, everything will be fine, the president said. Mr. Trump has focused on the potential economic fallout of the pandemic even as health officials have emphasized the need for a stringent crackdown on public movement.  ",‘Relax’: Trump tells people to stop hoarding and buy normal amounts from grocery stores,"Sunday, March 15, 2020",https://www.washingtontimes.com/news/2020/mar/15/trump-tells-people-stop-hoarding-and-buy-normal-am/,washington_times
"President Trump said Sunday he is “strongly” considering a complete pardon for former National Security Adviser Michael Flynn, who pleaded guilty to making false statements to the FBI two years ago. “So now it is reported that, after destroying his life & the life of his wonderful family (and many others also), the FBI, working in conjunction with the Justice Department, has ‘lost’ the records of General Michael Flynn,” Mr. Trump tweeted. “How convenient. I am strongly considering a Full Pardon!” Typically, the president sidesteps the issue when he’s asked about a possible pardon for Flynn. Flynn pleaded guilty to making false statements to the FBI about his contacts with the then-Russian ambassador to the U.S. after the 2016 election. But he asked a federal court in January to withdraw his guilty plea, citing prosecutorial misconduct. One form of misconduct that Flynn attorney Sidney Powell has publicly alleged is that the original notes from the FBI’s first interview with Flynn have gone missing. Attorney General William P. Barr has appointed an outside prosecutor, U.S. Attorney for the Eastern District of Missouri Jeffrey Jensen, to review the case.  Flynn was scheduled to be sentenced last month but the hearing was postponed indefinitely.  ",President says he is ‘strongly considering’ full Michael Flynn pardon,"Sunday, March 15, 2020",https://www.washingtontimes.com/news/2020/mar/15/trump-michael-flynn-pardon-being-strongly-consider/,washington_times
"A former staffer in House Intelligence Chairman Adam Schiff’s office has tested positive for coronavirus. “We consulted with the House Attending physician and will be acting on their recommendations. Medical professionals believe that my former staff member likely contracted the virus after leaving the office, but we will still be taking additional precautions over the next few days,” the California Democrat said in a statement. The staffer left Mr. Schiff’s office 10 days ago. Mr. Schiff had already suspended public events in his district this coming week-long recess and ordered his staff to work from home before they found out about the sick staffer. The staffer appears to be Daniel Goldman, who helped Mr. Schiff throughout the impeachment investigation as his top legal aide. His last day as a member of Mr. Schiff’s staff was March 6. He confirmed on Twitter that he had tested positive for coronavirus on Sunday. Mr. Goldman spent the last week detailing on Twitter the difficultly he had trying to get a test for the coronavirus. Let’s be very clear: unless you have pneumonia and traveled to one of 5 high-risk countries recently, you can NOT get a #COVID19 test in New York City. If you, like me, have a fever and a headache (but tested negative for the flu), you are unable to rule out #COVID19. Shameful. Last week, a senate staffer working for Sen. Maria Cantwell also tested positive, prompting her D.C. office to close as they worked to sanitize the workspace. Across Capitol Hill, several lawmakers have already gone into self-quarantine after coming into contact with individuals who contracted the disease.  ",Adam Schiff ex-staffer tests positive for coronavirus,"Sunday, March 15, 2020",https://www.washingtontimes.com/news/2020/mar/15/adam-schiff-ex-staffer-tests-positive-coronavirus/,washington_times
"Rep. Ayanna Pressley is calling for the compassionate release of some federal prisoners who are most vulnerable to the coronavirus pandemic. During an appearance Saturday on MSNBC, the Massachusetts Democrat and “Squad” member told host Al Sharpton that prisons “are an ecosystem in  a petri dish for the spreading of this pandemic.” “I’m just advocating to make sure that when we are talking about  those that are most vulnerable — our low-income residents and citizens,  those experiencing homelessness, our seniors — that we are also including  the incarcerated men and women who are certainly amongst one of the  most vulnerable populations,” Ms. Pressley said. “And given the crowding and overpopulating  in our prisons for a confluence of other reasons … are an ecosystem in  a petri dish for the spreading of this pandemic, which is why I  partnered with my colleagues, Reps. [Nydia] Velasquez, [Alexandria]  Ocasio-Cortez, and [Rashida] Tlaib, to lobby the Bureau of Prisons to  use their full power and to communicate guidance for how we will contain  and mitigate this epidemic behind the wall,” she continued. The Bureau of Prisons (BOP) on Friday released its immediate plans to address the COVID-19 outbreak, including suspending all social visits for 30 days and curtailing legal visits, as well as giving prisoners extra phone time and suspending inmate transfers between prisons. Ms. Pressley said the BOP’s announcement was “woefully inadequate” and that the agency should use its authority to exact clemency, commutations and compassionate release. “I think now would be the time to commute some sentences, to exact  clemency and to take care of our most vulnerable,” she said. “Ten percent of those that are  incarcerated are over the age of 60 and already have an underlying  condition. We should be using compassionate release.”  ",Rep. Ayanna Pressley calls for 'compassionate release' of vulnerable prisoners,"Monday, March 16, 2020",https://www.washingtontimes.com/news/2020/mar/16/ayanna-pressley-calls-for-compassionate-release-of/,washington_times
"The owner of seven Capitol Hill restaurants is defying Washington Mayor Muriel Bowser’s order to limit seating and close bars due to the coronavirus, saying “we will not bow down to pressure from the mayor’s office or any group for that matter who covertly is attempting to shut us down.” The Hill Restaurant Group, which operates the Hawk ‘N Dove tavern, Finn’s, Lola’s and several others, said it fully understands the gravity of the coronavirus outbreak. But it added in a statement, “We fully support our employees and our patrons. It is not our burden to bear nor is it our staff’s burden to bear.” “All HRG restaurants will continue to operate as normal and we encourage our fellow industry folks to do the same,” the owners said. The mayor tweeted at the restaurant group, “While I recognize that all of us have been stressed beyond our immediate understanding of how coronavirus has so quickly upended our daily lives and personal and business existence — you must comply with the DC Health notice.” The mayor on Sunday ordered licensed nightclubs to shut down operations, and all eating and drinking establishments to eliminate bar seating. There are also restrictions on the number of patrons who can sit at tables at restaurants. The restaurant group’s announcement drew a strong reaction on social media, with some people saying they would no longer patronize those restaurants. David Zipper, a fellow at the Harvard Kennedy School, tweeted, “I invite fellow Washingtonians to join me in never again visiting any restaurant owned by Hill Restaurant Group.”  ",Capitol Hill restaurant group defies mayor's order to close bars,"Monday, March 16, 2020",https://www.washingtontimes.com/news/2020/mar/16/capitol-hill-restaurant-group-defies-mayors-order-/,washington_times
"Former Vice President Joseph R. Biden holds a 20-point lead over Sen. Bernard Sanders of Vermont in Arizona, according to a poll released on Monday ahead of Tuesday’s presidential primary contest. Mr. Biden was the top choice of 51% of likely Democratic primary voters, followed by Mr. Sanders at 31% and Rep. Tulsi Gabbard of Hawaii at 1%, according to the Monmouth University poll. “Biden has a strong advantage going into the primary. This is because much of his support has already been banked in the early vote,” said Patrick Murray, director of the Monmouth University Polling Institute. “The closure of many polling places due to COVID-19 means it is uncertain how many voters who planned to vote on Tuesday will actually show up.” Mr. Biden and Mr. Sanders squared off in their first one-on-one debate on Sunday evening in Washington, D.C. The debate had been moved from Phoenix due to coronavirus concerns. Maricopa County is planning to close about 80 polling locations on Tuesday because of the coronavirus outbreak. The county recorder also planned to mail ballots to registered Democrats who haven’t voted yet, though a judge quashed that plan late last week after Attorney General Mark Brnovich took legal action. Mr. Biden held a 3-point, 46% to 43% lead over President Trump in a hypothetical general election match-up in Arizona in the poll, while Mr. Trump held a 1-point, 44% to 43% lead over Mr. Sanders. “Impressions of the Democratic nominee will shift once the general election campaign gets under way, but Biden would start off by putting Arizona within reach,” Mr. Murray said. Democrat Mark Kelly also held a 6-point, 50% to 44% lead over Republican Sen. Martha McSally in a hypothetical November match-up in what will be one the most closely-watched U.S. Senate races in the country. Top elections officials from Arizona, Florida, Illinois, and Ohio issued a joint statement on Friday saying they are confident that voters can “safely and securely” cast ballots in Tuesday’s primaries. Still, Louisiana and Georgia recently announced they were pushing off their presidential primaries due to the coronavirus outbreak. Louisiana is pushing its April 4 primary to June 20, and Georgia’s March 24 primary has been rescheduled for May 19. The Democratic Party of Puerto Rico also said over the weekend that it would seek to delay the March 29 presidential primary. The Monmouth poll of 847 registered voters was taken from March 11-14 and has a margin of error of plus or minus 3.4 percentage points. The subset of 373 likely Democratic primary voters has a margin of error of plus or minus 5.1 percentage points.  ",Joe Biden leads Bernie Sanders by 20 points in Arizona: poll,"Monday, March 16, 2020",https://www.washingtontimes.com/news/2020/mar/16/joe-biden-leads-bernie-sanders-20-points-arizona-p/,washington_times
"The U.S. faced mounting pressure Sunday to mimic Europe and stop crowded bars and public spaces as Americans from coast to coast become sick with worry and the new coronavirus that is taxing the nation’s hospitals, economy and political leaders at an unprecedented scale. The Centers for Disease Control and Prevention late Sunday said organizers should postpone or cancel events that consist of 50 or more people for the next eight weeks — an aggressive marker that would upend mass gatherings in the U.S. It said events of any size should include hand washing and proper distancing while recognizing the vulnerability of certain groups to the coronavirus disease known as COVID-19. It said the guidance does not apply to the day-to-day operations of schools, colleges or businesses, though it was unclear why. “This recommendation is made in an attempt to reduce introduction of the virus into new communities and to slow the spread of infection in communities already affected by the virus,” the CDC said. “This recommendation is not intended to supersede the advice of local public health officials.” Indeed, some of them may go further. Governors in Illinois and Ohio said they are exploring ways to lock down bars and restaurants, and the nation’s top authority on infectious diseases endorsed a 14-day “national shutdown” to slow the outbreak as young people jammed into bars in New York City, the District of Columbia and elsewhere. ",'National shutdown': U.S. under pressure to enact European-style crackdown to stem outbreak,"Sunday, March 15, 2020",https://www.washingtontimes.com/news/2020/mar/15/cdc-coronavirus-spread-mandates-canceling-events-5/,washington_times
